,Corticotrophs,Gonadotrophs,Lactotrophs,Melanotrophs,Somatotrophs,Stem_cells,Thyrotrophs
Gm4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44941,0.0,0.0,0.04811731029674271,0.0,0.08062894902990911,0.0,0.0
Gm44947,0.0,0.0,0.1697952573140291,0.0,0.0,0.0,0.0
Gm44948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44949,0.0,0.0,0.09657622503987705,0.0,0.10791039707345074,0.07246812031305633,0.0
Gm44955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44956,0.0,0.0,0.0,0.0,0.017703814798340226,0.0,0.0
Gm44957,0.6883415104776184,0.5733891022416855,0.5899803714547605,0.5166767469944702,0.6977650954210837,0.21668053799471926,0.4753736212277413
Gm44965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44973,0.5801203512159381,0.5447566148214242,0.495271329509936,0.5239232628535628,0.5272810443220539,0.4835625049545168,0.46011110228757574
Gm44982,0.09557293392231013,0.07995626181328508,0.22148489100367244,0.19760078487422433,0.3035837092159363,0.0,0.14480334176929152
Gm44983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44987,0.7536120817475236,0.7995770075354061,0.7832576235440621,0.8088963451452685,0.8953760240431954,0.6041339128692634,0.8586111228428672
Gm44991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44992,0.0,0.0,0.0,0.0,0.008354898466867195,0.0,0.0
Gm44993,0.0,0.01694833088191882,0.05674682608713732,0.025992255387683776,0.01943615648012415,0.0,0.0
Gm44995,0.23546543719958185,0.19775984790816825,0.28220208525769674,0.06627604921598167,0.26826444813477207,0.3100210789465089,0.049850908557116505
Gm44997,0.42050260451810195,0.70397431216024,0.5413780275901755,0.8453865525764589,0.4330900456404766,0.32940979627895906,0.3160867934718776
Gm45004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45016,0.15168498088020735,0.2541043040283402,0.2919214269380134,0.31353050481044403,0.36809143488636487,0.10348143891870659,0.22470098586796938
Gm45017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45021,0.0,0.0,0.040632151638319035,0.0,0.04447369911513874,0.0,0.0
Gm45022,0.23991645772264764,0.10010308457619652,0.25976777668005174,0.461007559269183,0.18912600293102277,0.2278445731874773,0.0
Gm45024,0.0,0.0,0.0,0.0,0.030286072308876432,0.0,0.0
Gm45025,0.3986018462702931,0.0,0.058507288850156915,0.1313667431019694,0.14665251043287494,0.6491617350241867,0.0
Gm45027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45029,0.0,0.06267922601821792,0.10329078228349105,0.202873378236236,0.06918569233541383,0.0,0.0
Gm45030,0.0,0.2654966390194815,0.2031594118283228,0.1932796423698037,0.18386843545297535,0.29809364791347315,0.0
Gm45037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45045,0.0,0.0,0.0,0.0,0.08172701226813618,0.0,0.0
Gm45051,1.3266079741804688,0.9414328952419835,1.093446016445683,1.1741358346420296,1.1228663196103579,1.1411211295431034,1.1695792995069412
Gm45052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45060,0.2506653912763722,0.1676567848190287,0.21604410928498569,0.0,0.135468048673723,0.0,0.19788160360753188
Gm45062,0.537730346186454,0.7817641565232727,0.7810302665434345,0.8152524797966398,0.7739817134352074,0.4503875780206479,0.6929398702391192
Gm45064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45069,0.4781638646482272,0.4536759881771089,0.4660819645367766,0.49424512486667954,0.4337361638070107,0.2970456630418923,0.4589551272408348
Gm45075,0.0,0.0,0.0,0.0,0.08582113182735884,0.19857387658144204,0.0
Gm45076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45081,0.06337191660966952,0.0,0.13026077005949904,0.0,0.22716957048443098,0.0,0.0
Gm45086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45090,1.5068400894224547,1.5661425761453427,1.5583810326918992,1.5352534205633805,1.5496941044800556,1.484272113577802,1.6966963386228748
Gm45091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45148,0.0,0.08299483142382788,0.13188172940453974,0.02333697333297683,0.17584647107726534,0.0,0.0
Gm45151,0.03785220145798676,0.16465411120431797,0.21355638858662532,0.11686850347011339,0.10649158266672414,0.0,0.0
Gm45155,0.0,0.0,0.06690588667726755,0.0,0.09042606046178926,0.0,0.0
Gm45159,1.4180757515883262,0.5756648662479249,0.5387287012075794,0.9996389680945874,0.33210720160343093,0.2992375967480404,0.798547205834314
Gm45163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45169,0.0,0.0,0.02527821792763014,0.0,0.0,0.0,0.0
Gm45175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45184,0.0,0.0,0.03617345657581313,0.0,0.029377765717403134,0.0,0.0
Gm45187,0.0,0.0,0.05713043941095119,0.0,0.0938923459314556,0.0,0.0
Gm45188,0.0,0.0,0.0,0.0,0.02658973807235136,0.0,0.0
Gm45193,0.959620016285193,0.9167497599663228,1.0648078432009085,1.0527028887685563,1.109069574172679,0.7834936085973363,1.1250934738593839
Gm45194,1.2307202383038618,0.5604313676411766,0.4573506492757551,0.48941386044325613,0.5167185751386364,0.40525110378583784,0.4341434592881025
Gm45202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45213,0.0,0.18221443326947692,0.5363168376124541,0.0,0.7740169931022143,0.0,0.0
Gm45216,0.0,0.10594119201704641,0.07945620380876758,0.12949427086474397,0.07942470329355175,0.09777567517240028,0.0
Gm45218,0.5488223160821066,0.5648948569955725,0.19728138722813182,0.5686078466780328,0.08715929668673936,0.19421682412649593,0.0
Gm45231,0.47267426351908026,0.21756685196437667,0.3118445590188321,0.3298088381244601,0.29207656123978853,0.010738005824065727,0.14004818969097377
Gm45234,0.0,0.0,0.027642176391431964,0.0,0.0,0.0,0.0
Gm45235,0.12531527905778655,0.0775669301175799,0.25823721943850714,0.05906465422895065,0.20394633929229686,0.12066091680013816,0.2370329557182031
Gm45237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45250,0.7859710016857977,0.9606251952079048,0.8821908268545512,0.9060653062733907,1.0013372642614768,0.5664452387724181,0.7489131648482071
Gm45253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45267,0.3806498385524158,0.7000496224677116,0.34332189593948265,0.4417773235670993,0.4896279076453084,0.9152477195496418,0.5286648129397922
Gm45271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45309,0.0,0.07769231706890936,0.13788854088561375,0.05926390775196911,0.1612243023359665,0.0,0.0
Gm45311,0.10583120717573498,0.22452756317885705,0.19535627037917772,0.32513008034672375,0.2039942425401538,0.05620036229584979,0.1441421747995544
Gm45321,0.1488698054834932,0.22039334684516426,0.5353529049008612,0.9996389680945874,0.21314903459534323,0.021270425143481785,0.0
Gm45322,0.40670008720060896,0.412301754047954,0.5279547164953536,0.4357169193218416,0.49382606235062804,0.35932267692940645,0.3914451726578761
Gm45326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45330,0.10987876250488554,0.0,0.0,0.5418837009439026,0.48666811703677904,0.0,0.0
Gm45332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45338,0.6801262653384975,0.780978271592316,0.011780137509987321,0.19760078487422433,0.11998050009718059,0.35391792075558337,0.22470098586796938
Gm45339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45341,0.18260511021446973,0.34956096697088634,0.6167879922359384,1.4541450684014139,0.20368736039433,0.14421431238581758,0.12172537650644447
Gm45345,0.0,0.2033916435560128,0.33709814541251837,0.20864723348029376,0.24853787394731258,0.0987502348734654,0.3265249801144844
Gm45346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45349,0.0,0.0,0.47344423843324596,0.0,0.0651116380058536,0.0,0.0
Gm45350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45352,0.24839264727011917,0.1543529225363323,0.3880173607126173,0.24870815977378,0.27853425042563484,0.0,0.41346424640925267
Gm45353,0.0,0.15027996842022606,0.0,0.0,0.04931820422939107,0.0,0.0
Gm45355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45370,0.0,0.0,0.0,0.0,0.0,0.2502042292472301,0.0
Gm45371,0.0,0.0,0.0433004389152057,0.0,0.09667933476653058,0.03527579806959718,0.0
Gm45379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45391,0.0,0.0,0.40423818540941225,0.0,0.33664279960954613,0.0,0.0
Gm45397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45406,0.050523835165005665,0.0,0.0,0.0,0.19792055933047414,0.0,0.0
Gm45408,0.0,0.13816867279087153,0.1308098726306171,0.08080655806158112,0.13906328071337176,0.0,0.0
Gm45411,0.46676016146871396,0.5521290456567529,0.563609642412293,0.48358632279545105,0.5255626176664009,0.541555059541558,0.6895001236185796
Gm45418,0.0,0.0,0.0,0.0,0.16642486649704757,0.0,0.0
Gm45425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45435,0.6483327515967005,0.5359798765837072,0.46520793793780524,0.49424512486667954,0.46620303073508124,0.5438223447613095,0.748740652813178
Gm45436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45437,0.0,0.0,0.05362975809687426,0.0,0.06900909682838503,0.0,0.0
Gm4544,0.0,0.0,0.0,0.0,0.0,0.13054538271839672,0.0
Gm45441,0.15774144611776855,0.17311018925893087,0.0966063362923325,0.14742210191174382,0.12773885266005416,0.0,0.0
Gm45442,0.0,0.12944238084293924,0.13276184839023228,0.131935407613706,0.10910592264649317,0.0,0.0
Gm45447,0.6546918347087772,0.7773695641423805,0.6082353384319642,0.6987418664343104,0.5675474114960032,0.641568357662837,0.5124226252178443
Gm45449,0.1417177999654051,0.19953828571575155,0.05815696080478329,0.08112132653061546,0.07776341533827645,0.0,0.049850908557116505
Gm45459,0.0,0.0,0.14725211857104145,0.1382025256972656,0.14098912975487402,0.0,0.0
Gm45460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45464,0.4074096393945911,0.540290217304794,0.44192583440081534,0.48590973101203744,0.4656722751509169,0.5357331533735596,0.5276662690945209
Gm45469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45472,0.1990508821929541,0.0,0.0,0.0,0.0,0.0,0.0
Gm45474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45479,0.0,0.0,0.09343407631795887,0.005952856953186682,0.12996653472635022,0.0,0.0
Gm45486,0.0,0.0,0.058842707945431096,0.0,0.32802553287575037,0.0,0.22271218495888392
Gm45488,0.0,0.0,0.05594375869797839,0.0,0.03152984022391062,0.0,0.0
Gm45489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45494,0.0,0.0,0.009577442191898966,0.0,0.06854906592851105,0.48317808121599054,0.0
Gm45495,0.028488871057725018,0.25165456057337116,0.23528183662432142,0.2910790352972614,0.2610193939743181,0.40422782190103135,0.23186744468945697
Gm45502,0.0,0.04024308187703911,0.10487010900730165,0.100907569325166,0.09948526791474159,0.05714089029683832,0.0
Gm45505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45507,0.1417177999654051,0.12610331068683475,0.15942097868842336,0.1437448363559943,0.2756007969562926,0.0,0.0
Gm45509,0.48236382930450755,0.4872093909961972,0.5481844038817985,0.4998930631270949,0.6084920194440896,0.38581857986176593,0.6113427860799462
Gm45510,0.5561813579026114,0.5655940803049081,0.612427134117328,0.550622186211958,0.6225768818659946,0.46783999613073934,0.6938838324567951
Gm45515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45524,0.0,0.0,0.07044620417910148,0.0,0.05259831140286042,0.0,0.0
Gm4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45552,0.0,0.0,0.0,0.0,0.008408776836671898,0.0,0.0
Gm45554,0.0,0.0,0.0820257464182463,0.0,0.057612821678214486,0.0,0.0
Gm45556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45570,0.0,0.0,0.0829668747188528,0.0334871056079305,0.10649158266672414,0.0,0.0
Gm45571,0.0,0.0,0.05307774495000058,0.0,0.08228347354774414,0.0,0.0
Gm45572,0.0,0.0,0.02812107451769419,0.0,0.043353545678550036,0.0,0.0
Gm45576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45579,0.0,0.5007812082961147,0.0,0.0,0.0,0.0,0.0
Gm45580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45587,0.0,0.0,0.039079751552386806,0.0,0.05122539200359955,0.0,0.0
Gm45589,0.0,0.0,0.05082250197529849,0.0,0.05689356564417362,0.0,0.0
Gm45591,0.0,0.0,0.03494892454013397,0.0,0.07026856530451459,0.0,0.0
Gm45593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45605,0.3923715054260198,0.31349389843759,0.463965375245366,0.5181412138755201,0.5230066161152103,0.3748928086190372,0.39023525895844613
Gm45606,0.7963764000423685,0.48856660754032055,0.6309480308954074,0.5359822103442369,0.8543481785369563,0.03492685240295286,0.5298015868768557
Gm45607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45609,0.5965823940001742,0.3060895568898949,0.4902160965397614,0.47267191401722536,0.5038163310159435,0.2735147493666113,0.4102583751579564
Gm45613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45620,0.4137490493965101,0.0,0.0,0.0,0.026680828080457172,0.0,0.0
Gm45625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45641,0.0,0.0,0.10588619986261619,0.33220925144359054,0.18806979374839977,0.0,0.0
Gm45645,0.1321978711587455,0.5183987336288624,0.49101124221174913,0.5776529020209984,0.8902696093756832,0.07484117235368584,0.8322576463300231
Gm45646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4566,0.0,0.10328056405356409,0.15553998953161666,0.05926390775196911,0.16946761741615698,0.1643165901303747,0.07543856256355404
Gm45666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45669,0.6743408882179736,1.1204940787515465,0.9379983071867789,1.1862183544165483,1.2270470961524451,0.7808087916837654,0.7394664931599835
Gm45670,0.11840917320449444,0.08603627193676716,0.1464542535268459,0.0,0.1780789682271194,0.0,0.161169345598221
Gm45672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45680,0.0,0.0,0.09799464742304978,0.0,0.017858191473960217,0.0,0.0
Gm45682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45692,0.4396119772858872,0.6179822172612417,0.5131875653750656,0.575689335968792,0.5668959507144969,0.3875569723972591,0.46663708286731176
Gm45699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45708,0.19328869090632286,0.15939384836025958,0.4016244774567685,0.4623833048427227,0.4592042714931045,0.3722801456692808,0.0
Gm45709,0.0,0.0,0.027781044370381352,0.0,0.04073149815111201,0.0,0.0
Gm45711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45717,0.0,0.0,0.05362975809687426,0.11651290388489675,0.13021597363790896,0.2286502701096595,0.0
Gm45720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45732,0.04590814671915993,0.052210779091132774,0.2180170951334246,0.1932762067350776,0.22378684292098852,0.10082314777656312,0.20258181278839404
Gm45733,0.0,0.0,0.029987749895175643,0.0,0.04621782460047977,0.0,0.0
Gm45738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45740,0.5655023167453107,0.5808195579301529,0.5817451379172804,0.6066635413894675,0.616721834238171,0.5187750644761908,0.5628593837254201
Gm45752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45753,0.0,0.0,0.0,0.0,0.04891784737200923,0.0,0.0
Gm45765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45767,0.11966619074027142,0.2897740522446556,0.2825226157199446,0.2910790352972614,0.2733072420706695,0.3938758778690802,0.1098355860492107
Gm4577,0.12338500554508482,0.2623012816200323,0.29827515618894174,0.2122227113218862,0.2384542056151068,0.15334035140090657,0.0
Gm45774,0.6583868794761274,0.3175833766331122,0.15444483207771365,0.3591292411888098,0.43497443951546555,0.4228499103989828,0.0
Gm45781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45785,0.28647856843246666,0.31863513205505256,0.4171273751882148,0.356617824239253,0.4835659594354169,0.23952043709248388,0.28546174450058315
Gm45788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45799,0.29335240958990455,0.4275483709594566,0.5317385392992168,0.5153769568049368,0.5330623899712091,0.30234483345375773,0.32694502450646423
Gm45805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45808,0.0,0.2945524363298363,0.23880858998490034,0.22494869693345795,0.20044737348439565,0.1964654913206942,0.0
Gm45812,0.0,0.0,0.017668048602379624,0.0,0.0,0.13116570686534768,0.0
Gm45820,0.13659784788582152,0.19316419890565162,0.24380602364821446,0.3027326732539237,0.32802553287575037,0.22396053523743417,0.23296421646518853
Gm45821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45822,0.3895126150100253,0.379352240478086,0.4422013435842246,0.5115669189332182,0.47279476163487005,0.3428893584958914,0.37946736007630255
Gm45823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45833,0.0,0.0,0.0,0.0,0.014606142016191183,0.0,0.0
Gm45837,0.1924736907924484,0.18926624586699542,0.24384587502125948,0.2082878177772718,0.2548925286392896,0.12978902872976417,0.0
Gm45842,0.0,0.021812889210101574,0.15933624139515637,0.17894594467995292,0.15930495942450776,0.0,0.0
Gm45843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45844,1.1141087949563864,1.2026694055803548,1.1030927107720387,1.1458632215761209,1.0275862864868803,1.0880001154771133,1.089412151611595
Gm45846,1.8631350149385217,1.8047353792832381,1.9485213494889484,1.9575994982283718,2.144401781413872,1.1259682498311583,1.8118136428297125
Gm45847,1.028137995707225,0.9178465948047085,1.193448007483526,1.125424122210851,1.3514062090986143,0.5332045566548522,1.049722112433196
Gm45848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45861,0.12531527905778655,0.32629006703624086,0.9114747014330086,0.27854809845691836,0.3149471757469318,0.448383558935139,0.8925525443172795
Gm45864,0.0,0.0,0.0,0.0,0.0,0.12206166205450232,0.0
Gm45866,0.0,0.0,0.5322424267857474,0.19760078487422433,0.5454786462107465,0.0,0.35937112899211887
Gm45868,0.0,0.0,0.0,0.0,0.019390624495599373,0.0,0.0
Gm45869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45871,1.1878868364074318,1.2136692882752702,1.1612739991708485,1.24325008683687,1.4158633914821865,1.0672032555528417,1.1818760162919202
Gm45875,0.0,0.12114182926296846,0.05112070937214793,0.0,0.12360506854980555,0.5709565320493586,0.0
Gm45877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45885,0.5238611236795082,0.35484443867456483,0.5697130438797582,0.44410285400306854,0.399015059911175,0.16096417076076847,0.5012907598250189
Gm45886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45889,0.0,0.0,0.12950394515549915,0.0,0.11222840868739803,0.0,0.0
Gm45890,0.782033162736187,0.9463145687675182,0.8592644788522832,0.9658423497633192,0.8501963037250931,0.8133677614684742,0.7912905027851863
Gm45892,0.0,0.0461976289089632,0.0,0.0,0.0,0.0,0.0
Gm45894,0.6353586508541965,0.6957263879298299,0.6501881275143438,0.6987418664343104,0.6571244913817691,0.9549318386641544,0.6446651165384732
Gm45895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45897,0.0,0.0,0.042946539935467896,0.0,0.05825329312867055,0.0,0.0
Gm45899,0.4466170774248613,0.5349531020369269,0.5023523513226315,0.554639318425094,0.5491331990114358,0.4928595828906642,0.5357632562567654
Gm45901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45904,0.050523835165005665,0.30960080114346317,0.8253527042580578,0.13529905680673904,0.24289434272462018,0.21266550241652818,0.0
Gm45911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45928,0.12458494842031234,0.0,0.18216760159932732,0.26110365502634264,0.2073705542824672,0.31283795117948443,0.11887741943643994
Gm45941,0.0,0.0,0.11847570415035068,0.0,0.026680828080457172,0.0,0.0
Gm45949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4598,0.33276168789408694,0.16632777355416287,0.3249515023308439,0.4930968839740663,0.3064149040448511,0.0,0.23133761215475684
Gm46069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm46102,0.2588059084849736,0.5579949505113697,0.4181886666176833,0.49022192641065687,0.4354393731042519,0.4735106676624795,0.23494850143076101
Gm46120,0.0,0.0,0.016916128348714476,0.0,0.0,0.0,0.0
Gm46123,1.1634379512087887,0.5917997635182228,1.688502166962767,1.0759719474056701,1.5239290641682153,0.6429929943221012,0.9278177281462618
Gm46124,0.0,0.17953702769723803,0.23085808713729025,0.3118288664699799,0.3083099815196746,0.05332183667341257,0.27038741315969683
Gm46129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm46133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm46189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm46204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm46210,0.724772604640307,0.5681974585224976,0.5979211512917804,0.6593427842052312,0.4123434891208406,0.43267457552687427,0.7666659341098352
Gm46212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
